H000,脳血管疾患等リハビリテーション料,308000110,脳血管疾患等リハビリテーション料（１）（１単位）,245,38942,6709,11924,2402,681,321,-,-,-,-,-,-,136,197,302,137,263,-,-,-,4331,7198,2008,499,230,-,-,-,267,-,-,-,-,-,153,117,163,-,-
H000,脳血管疾患等リハビリテーション料,308000210,脳血管疾患等リハビリテーション料（２）（１単位）,200,539,-,-,-,-,-,-,-,-,-,-,-,-,-,-,243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H000,脳血管疾患等リハビリテーション料,308000310,脳血管疾患等リハビリテーション料（３）（１単位）,100,14909,1747,4749,1356,407,-,-,-,-,-,-,-,141,182,-,149,-,-,-,-,1097,2190,921,-,-,-,-,-,-,-,136,-,-,189,127,130,-,-,-
H000,脳血管疾患等リハビリテーション料,308001710,脳血管疾患等リハビリテーション料（１）（要介護被保険者等）（入院外）（１単位）,147,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H000,脳血管疾患等リハビリテーション料,308002110,脳血管疾患等リハビリテーション料（３）（要介護被保険者等）（入院外）（１単位）,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H000-3,廃用症候群リハビリテーション料,308003210,廃用症候群リハビリテーション料（１）（１単位）,180,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H000-3,廃用症候群リハビリテーション料,308003310,廃用症候群リハビリテーション料（２）（１単位）,146,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H000-3,廃用症候群リハビリテーション料,308003610,廃用症候群リハビリテーション料（１）（要介護被保険者等）（入院外）（１単位）,108,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H001,摂食機能療法,308000510,摂食機能療法（３０分以上の場合）（１日につき）,185,370126,5395,3757,1637,1398,1130,1189,1560,1842,2218,2873,3757,4516,6256,10589,16379,23228,26787,27046,18402,4484,2683,1493,1061,852,988,906,1321,1466,2877,2766,2982,3715,7606,12477,20949,34783,49533,57225
H001,摂食機能療法,308004310,摂食機能療法（３０分未満の場合）（１日につき）,130,7723,22,11,-,10,-,10,-,46,57,45,80,79,114,356,458,526,472,548,282,24,28,-,-,-,11,-,-,18,29,26,45,81,148,283,460,859,1221,1333
H001-2,歯科口腔リハビリテーション料１,308002510,歯科口腔リハビリテーション料１（有床義歯のロ以外の場合）（１口腔につき）,104,20275624,405,833,914,1465,2290,5468,13225,32682,83676,194429,330689,538581,839523,1376066,1796575,1800640,1167054,560427,170607,212,446,686,1346,2470,6019,14067,33001,77395,178235,322722,564158,959972,1696585,2337221,2377572,1563504,858668,365796
H001-2,歯科口腔リハビリテーション料１,308002610,歯科口腔リハビリテーション料１（有床義歯の困難な場合）（１口腔につき）,124,13903942,-,71,49,27,50,108,617,2554,11310,37199,80938,164406,320850,674177,1044831,1281800,1121157,769081,405718,-,-,16,-,42,148,725,2896,8779,25028,57221,126415,270866,631882,1081226,1538878,1599121,1415778,1229965
H001-2,歯科口腔リハビリテーション料１,308002710,歯科口腔リハビリテーション料１（舌接触補助床の場合）（１口腔につき）,194,9873,28,71,35,25,31,-,30,41,79,117,128,135,189,564,501,752,753,759,489,-,77,51,43,19,22,24,52,61,28,31,72,126,151,306,622,787,923,1726
H001-2,歯科口腔リハビリテーション料１,308004210,歯科口腔リハビリテーション料１（その他の場合）（１口腔につき）,189,32442,3419,632,233,102,58,46,61,173,190,367,568,815,958,2014,2376,2698,1562,966,184,2129,448,203,76,60,84,73,181,156,312,455,491,887,1477,1979,2274,2093,1142,500
H001-3,歯科口腔リハビリテーション料２,308002810,歯科口腔リハビリテーション料２（１口腔につき）,54,532393,14,619,2758,4687,4288,5003,6359,8426,11310,13834,14728,15787,15216,16824,17133,14483,7184,2430,428,12,588,4619,8900,9250,13351,17114,22546,30022,36871,37777,36917,34842,37271,35471,28224,12384,3796,927
H002,障害児（者）リハビリテーション料,308000610,障害児（者）リハビリテーション料（６歳未満）（１単位）,225,3941,1500,1023,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,917,501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H002,障害児（者）リハビリテーション料,308000710,障害児（者）リハビリテーション料（６歳以上１８歳未満）（１単位）,195,6982,-,2440,1533,394,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1644,697,274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H002,障害児（者）リハビリテーション料,308000810,障害児（者）リハビリテーション料（１８歳以上）（１単位）,155,977,-,-,-,138,107,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,176,105,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H008,集団コミュニケーション療法料,308000910,集団コミュニケーション療法料（１単位）,50,183,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
H999,集団コミュニケーション療法料,308001050,マイオモニター,85,126249,-,97,871,1724,1376,1309,1419,1773,2383,2818,2926,3111,3229,3145,3714,3717,2058,860,198,-,122,1657,3440,2560,3556,3615,4783,5656,7144,8146,8045,7680,8765,9619,8537,3794,1806,595
H999,集団コミュニケーション療法料,308001150,開口訓練（開口器等使用）,170,5550,-,19,61,110,107,97,70,114,75,241,178,190,137,110,291,318,145,20,-,11,-,62,159,162,137,132,157,174,295,328,190,166,273,303,331,191,134,52
