B000-4,歯科疾患管理料,302000110,歯科疾患管理料,100,185118142,2122849,5798396,3672893,1973186,2080381,2815214,3436164,4160420,5231610,6166985,5830031,5728132,5949065,7089243,7458579,6426155,3948468,1730155,458846,1993716,5606130,3646342,2252358,2866433,3773248,4531338,5465492,6650406,7796589,7440905,7344630,7618739,9195586,9877787,8541473,5195969,2460093,784136
B000-5,周術期等口腔機能管理計画策定料,302005810,周術期等口腔機能管理計画策定料,300,390585,677,742,653,1182,1301,1331,1698,2490,3966,6591,8700,12910,19335,31606,40529,36274,21849,9153,2379,548,469,481,968,1335,1668,2435,4085,7156,11144,11454,12924,15967,23029,29069,28531,20389,11104,4463
B000-6,周術期口腔機能管理料（１）,302005910,周術期等口腔機能管理料（１）（手術前）,280,152681,120,214,205,428,553,540,743,958,1593,2548,3274,5043,7321,11939,15533,13761,7852,2921,586,78,156,151,460,710,862,1160,1866,3277,5050,4985,5284,6712,9570,12212,11794,7927,3441,854
B000-6,周術期口腔機能管理料（１）,302006010,周術期等口腔機能管理料（１）（手術後）,190,37303,163,141,78,261,389,341,330,433,529,816,956,1165,1797,2742,3319,3016,1601,674,137,105,80,88,353,497,462,508,579,839,1319,1207,1272,1466,2099,2462,2408,1592,832,247
B000-7,周術期口腔機能管理料（２）,302006110,周術期等口腔機能管理料（２）（手術前）,500,251680,419,424,423,806,846,844,1118,1705,2640,4404,5629,8327,12181,19817,25484,23046,13603,5727,1421,328,261,284,614,817,1068,1619,2808,4816,7397,7401,8145,10218,14742,18752,18954,13835,7675,3082
B000-7,周術期口腔機能管理料（２）,302006210,周術期等口腔機能管理料（２）（手術後）,300,308447,614,453,438,833,929,980,1285,2019,3079,5228,6894,10479,15537,24735,31740,29452,17954,7642,2004,534,301,299,664,857,1108,1627,2723,4631,7508,8062,9171,11689,17207,22590,23782,18399,10416,4584
B000-8,周術期口腔機能管理料（３）,302006310,周術期等口腔機能管理料（３）,190,315938,923,1104,833,696,612,697,765,1487,2532,4325,7047,10950,17500,28235,35287,28954,15765,5773,1436,793,746,564,549,469,641,1406,2679,5535,10209,12164,14596,16785,22920,24573,19605,10891,4429,1463
B001-2,歯科衛生実地指導料,302000610,歯科衛生実地指導料１,80,113386540,1709080,4346900,2769676,1229069,1163053,1607016,2008853,2457688,3085247,3615049,3418403,3330939,3429444,4063738,4308585,3708287,2249973,970701,252875,1623763,4275607,2774950,1427121,1669010,2277692,2802242,3394844,4098452,4732723,4483937,4398992,4527368,5417992,5837674,5039912,3026790,1408801,444094
B001-2,歯科衛生実地指導料,302004910,歯科衛生実地指導料２,100,362699,11697,33150,24052,20010,20341,18040,16089,14801,15219,14594,8257,4894,3836,3491,3761,3619,3531,2479,1385,8368,16331,11083,10133,10377,9787,9794,9038,9591,9444,5799,3798,3172,3008,3237,3450,4320,4577,4146
B001-3,歯周病患者画像活用指導料,302010110,歯周病患者画像活用指導料（月１回目）,10,7171555,64037,228380,188737,111662,120678,153331,177367,199070,228758,245913,216026,197491,190628,211892,207093,165088,95396,40167,10803,63052,231216,191309,131011,180002,228380,263559,292270,321209,341798,301879,274126,263664,294837,293425,232277,133814,61741,19469
B001-3,歯周病患者画像活用指導料,302010550,歯周病患者画像活用指導料（月２回目）,10,74092,168,981,1006,958,1234,1479,1715,1926,2327,2611,2467,2310,2429,2852,2983,2516,1479,581,164,157,1032,965,946,1617,2049,2491,2627,3069,3487,3294,3051,3098,3585,3946,3328,2015,883,266
B001-3,歯周病患者画像活用指導料,302010650,歯周病患者画像活用指導料（月３回目以降）,10,1987,-,16,17,24,14,29,37,43,42,59,70,58,67,81,99,136,68,18,-,-,11,19,20,35,28,37,52,57,83,79,67,82,98,148,162,71,35,11
B002,歯科特定疾患療養管理料,302000710,歯科特定疾患療養管理料,150,1069342,13680,13264,9661,7255,3584,3893,6096,8924,14168,22216,25719,31257,38965,54879,63168,62417,39706,18513,5344,10451,10487,8301,6555,3157,3381,5104,8775,15531,25679,35423,43774,51627,75932,94802,99509,70983,40071,17091
B003,特定薬剤治療管理料,302000910,特定薬剤治療管理料,470,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,12,-,-
B004,悪性腫瘍特異物質治療管理料,302001210,悪性腫瘍特異物質治療管理料（尿中ＢＴＡに係るもの）,220,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
B004,悪性腫瘍特異物質治療管理料,302001310,悪性腫瘍特異物質治療管理料（その他のもの）（１項目）,360,23806,-,-,-,-,14,54,125,224,346,607,701,929,1393,2100,2185,2120,1408,809,236,-,-,-,-,-,53,121,211,306,450,429,633,783,1197,1406,1592,1499,1224,638
