A000,初診料,301000110,歯科初診料,251,73462852,1562486,3299294,2273756,1205774,1036329,1229003,1435624,1682388,2017964,2273721,2069282,1975494,1991629,2360052,2440583,2059096,1315288,641218,210580,1482634,3187019,2214290,1356333,1455554,1728240,2000032,2315095,2660280,2922161,2592495,2420823,2425764,2903288,3068852,2625226,1712969,932045,380191
A000,初診料,301000210,地域歯科診療支援病院歯科初診料,288,1684243,18566,32030,18371,26068,36408,36267,34425,33316,35796,40726,38471,40063,45244,63661,78230,75251,52785,29246,11987,13716,21741,16419,30787,54705,53902,46420,44893,49252,57453,56942,54808,56144,74065,89069,86999,64400,41771,23846
A000,初診料,301072810,歯科初診料（未届出）,240,1667993,22860,54064,37835,23898,28190,36414,41270,46879,53747,59993,54985,51323,50531,58473,57988,48381,31648,16511,5952,21792,51186,36394,26455,39435,48003,49618,53712,59413,66878,59573,55702,54234,64207,66851,58838,40245,23627,10888
A002,再診料,301001610,歯科再診料,51,286258200,1508531,5769980,3128868,2367755,3163894,4332201,5252547,6382675,8203853,9934715,9558881,9600673,10309352,12690125,13570205,12092111,7725701,3536302,961345,1363992,5420709,3127874,2673843,4092957,5338888,6324237,7714934,9744618,11989642,11747351,11691957,12374693,15261050,16657024,14878287,9483009,4704307,1579114
A002,再診料,301001710,地域歯科診療支援病院歯科再診料,73,8180601,58222,122469,72495,93569,121703,109570,108481,115682,140662,175972,183828,208381,253873,368575,459398,440915,299357,154297,57133,43692,84181,61163,119452,178941,169995,155790,166021,201246,263059,289719,309724,334395,465263,554964,527999,372732,220362,117321
A002,再診料,301002810,電話等歯科再診料,51,36016,275,693,547,362,493,535,595,629,814,998,1098,1123,1070,1272,1278,1271,909,533,212,223,641,436,431,667,769,800,915,1109,1429,1494,1510,1513,1945,2071,2130,1624,1085,517
A002,再診料,301002910,電話等地域歯科診療支援病院歯科再診料,73,61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A002,再診料,301003050,同日歯科再診料,51,120547,478,1415,709,766,1540,1816,2016,2354,2943,3305,3140,3244,3600,5534,7379,8243,5983,3021,797,349,1093,636,890,1961,2366,2432,2789,3082,3718,3670,3605,3991,5760,7772,8398,5818,2953,981
A002,再診料,301003150,同日電話等歯科再診料,51,3934,23,84,53,46,39,55,56,51,51,79,78,72,127,120,202,202,162,52,23,27,70,42,47,70,52,73,91,97,138,132,141,176,228,265,304,228,135,43
A002,再診料,301003250,同日地域歯科診療支援病院歯科再診料,73,3223,45,31,27,51,109,92,88,81,67,77,72,61,63,107,147,195,133,64,32,32,26,15,42,118,122,88,120,87,92,86,103,80,99,149,164,121,89,48
A002,再診料,301003350,同日電話等地域歯科診療支援病院歯科再診料,73,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
A002,再診料,301073010,歯科再診料（未届出）,44,6094938,17811,81859,49758,50317,81112,117544,136423,160672,198854,237457,228258,224167,232534,276518,285733,247833,167454,80414,25156,16015,74746,48016,57372,107057,137302,142415,164475,197825,250599,243402,236920,242840,295199,320741,295410,201654,111882,51194
A002,再診料,301073110,電話等歯科再診料（未届出）,44,757,-,29,17,-,-,12,11,17,19,24,25,33,32,37,19,18,29,-,-,-,18,-,12,18,17,11,16,31,18,22,30,22,32,34,47,38,21,11
A002,再診料,301073250,同日歯科再診料（未届出）,44,2192,-,19,-,-,38,32,31,46,52,65,43,89,62,96,124,169,107,52,22,-,20,13,16,34,49,57,44,57,77,61,77,69,106,123,128,102,68,22
A002,再診料,301073350,同日電話等歯科再診料（未届出）,44,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
