I000,う蝕処置,309000110,う蝕処置（１歯１回につき）,18,12146202,95582,238160,99774,98091,142589,200113,249850,323919,439465,537453,511312,500904,491054,537564,526016,428170,267585,120485,34026,84788,212094,94775,101743,160721,214483,274842,361001,474517,577037,533965,508687,505667,578711,594152,497811,313406,158693,56997
I000-2,咬合調整,309000210,咬合調整（１歯以上１０歯未満）,40,5866213,1424,6936,7538,17120,30156,42312,56998,80696,119266,170253,191043,219960,259299,339894,384875,352350,222094,103442,30517,1157,6341,7719,20147,44637,63102,83253,112071,153993,212241,227868,248979,287447,387512,459635,432316,280900,146917,53805
I000-2,咬合調整,309000310,咬合調整（１０歯以上）,60,128201,-,38,97,608,1425,1915,2402,2940,3925,4937,4892,4900,4980,5757,6061,5072,2889,1133,310,-,48,114,697,2072,2779,3368,4089,5348,6760,6571,6499,6543,7472,8235,7125,4047,1664,481
I000-3,残根削合,309011010,残根削合（１歯１回につき）,18,365093,-,55,23,11,56,62,244,437,1170,2290,3392,5290,8707,16164,23077,30832,33622,27176,14527,-,49,20,-,45,82,183,360,800,1590,2468,4115,7090,14248,22564,32872,40932,40173,30357
I001,歯髄保護処置,309001010,歯髄保護処置（１歯につき）（歯髄温存療法）,188,23254,232,902,1134,1310,958,828,812,716,761,681,488,462,283,320,311,208,124,35,-,222,1056,1178,1310,1061,910,920,1032,1042,995,752,564,420,403,353,235,137,71,-
I001,歯髄保護処置,309001110,歯髄保護処置（１歯につき）（直接歯髄保護処置）,150,117999,444,2543,1943,3133,3411,4036,4033,4430,5015,4932,4062,3205,2786,2708,2328,1845,1081,435,109,375,2443,2008,3165,4445,4976,5265,5963,6670,6775,5368,4240,3616,3406,2946,2058,1172,509,120
I001,歯髄保護処置,309001210,歯髄保護処置（１歯につき）（間接歯髄保護処置）,30,3408120,12655,50566,25018,47552,76240,105640,119519,133871,154965,165319,138143,118385,104777,103382,94689,73099,41715,16524,3641,10864,45319,25142,50069,91552,119558,137815,159569,186375,201085,166124,135504,115673,116061,107050,83507,46125,19606,5422
I001,歯髄保護処置,309019510,コーティング処置,30,219791,155,394,174,819,1386,2335,3526,4974,7583,10539,10592,11166,11958,13112,13815,10911,6424,2512,543,135,268,170,766,1391,2003,3233,4724,6957,10155,10005,10354,10673,12201,13052,11001,6380,2754,651
I002,知覚過敏処置,309001310,知覚過敏処置（１口腔１回につき）（３歯まで）,46,5494374,1170,13877,29798,46002,57428,81941,105508,128935,162906,191631,184679,186552,198332,229889,233337,187707,97607,33226,7002,1096,14153,34631,58784,92074,143007,190474,238772,286227,325293,302348,288195,282261,313946,315771,245848,123582,46746,13639
I002,知覚過敏処置,309001410,知覚過敏処置（１口腔１回につき）（４歯以上）,56,1609584,565,7111,17086,17149,16879,22827,28921,34977,43237,53165,51443,50404,51040,57590,58585,49408,24462,8005,1453,559,8194,18825,20893,26764,40508,55058,69222,84741,98548,93947,89767,86994,95008,98910,75774,36002,12593,2970
I002-2,う蝕薬物塗布処置,309001510,う蝕薬物塗布処置（１口腔１回につき）（３歯まで）,46,1157786,236564,234176,58212,4530,1890,1752,1825,2102,2661,3246,3012,3234,3812,5626,7099,7433,5477,2960,1111,220997,221277,50186,5068,2066,2015,2560,3384,3928,4756,4513,4599,5395,7083,8809,8538,6900,5406,3584
I002-2,う蝕薬物塗布処置,309001610,う蝕薬物塗布処置（１口腔１回につき）（４歯以上）,56,1141323,241166,290245,44331,4066,1256,834,691,572,706,734,666,613,714,1087,1422,1575,1297,737,349,223480,267846,34576,4164,1180,897,815,922,937,1107,987,1038,1118,1372,1872,2043,1735,1248,925
I003,初期う蝕早期充填処置,309001710,初期う蝕早期充填処置（１歯につき）,134,9064146,643511,2136260,1514653,166883,1653,411,110,74,32,44,21,16,16,11,15,18,-,-,-,646764,2223975,1538076,187542,2586,741,302,128,112,51,32,12,13,18,17,-,11,-,14
I004,歯髄切断,309001810,歯髄切断（１歯につき）（生活歯髄切断）,230,104150,6210,24303,4398,1813,1271,1294,1253,1370,1667,1709,1492,1298,1297,1348,1322,1139,706,294,60,4926,19859,3306,1911,1337,1357,1494,1698,1983,2180,1726,1540,1395,1455,1417,1144,717,357,104
I004,歯髄切断,309001910,歯髄切断（１歯につき）（失活歯髄切断）,70,779,12,119,14,-,-,-,-,12,16,13,14,14,27,33,37,40,33,-,-,18,89,14,10,-,-,-,10,18,15,13,21,20,24,30,17,22,11,-
I005,抜髄,309002110,抜髄（１歯につき）（単根管）,228,2335246,5042,5453,8562,24167,34074,42438,48697,58298,73666,91542,86907,88525,99640,135988,154201,145819,99113,46405,11763,3755,4492,8124,19718,28499,31507,35868,45415,61610,80434,78743,77736,86565,114925,129357,124742,86317,44080,13059
I005,抜髄,309002210,抜髄（１歯につき）（２根管）,418,1038536,990,6496,2513,13872,28364,37066,40339,42865,47052,49332,40873,36417,36406,42636,42755,37080,21904,8911,1927,725,4696,2800,13453,27063,32516,37448,42654,47976,52403,42483,35287,33165,36769,36267,30071,16377,6865,1720
I005,抜髄,309002310,抜髄（１歯につき）（３根管以上）,588,2785407,15698,126051,32856,62360,98987,110677,111308,117885,131720,136131,109187,90882,83145,87644,81143,65813,38345,14004,2610,11687,99861,26843,55231,85938,84831,88471,102551,121279,131830,102622,78614,66385,66321,59739,46834,26914,10607,2403
I005,抜髄,309002410,早期抜髄（歯髄温存療法後３月以内）（単根管）,40,266,-,-,-,-,-,-,-,-,-,12,-,-,-,12,18,28,21,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,15,19,14,-,-
I005,抜髄,309002510,早期抜髄（歯髄温存療法後３月以内）（２根管）,230,169,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309002610,早期抜髄（歯髄温存療法後３月以内）（３根管以上）,400,668,-,33,18,24,24,16,18,22,29,25,17,19,16,17,16,17,-,-,-,-,21,15,24,22,25,30,39,34,29,25,11,-,-,19,12,-,-,-
I005,抜髄,309002710,早期抜髄（直接歯髄保護処置後１月以内）（単根管）,78,522,-,-,11,10,-,15,15,10,12,13,12,21,13,20,20,19,13,-,-,-,-,-,13,-,19,15,28,36,21,23,15,15,29,30,24,14,-,-
I005,抜髄,309002810,早期抜髄（直接歯髄保護処置後１月以内）（２根管）,268,455,-,-,-,-,16,15,21,10,26,15,11,18,-,11,12,-,-,-,-,-,-,-,-,20,34,37,21,35,23,30,20,-,-,10,-,-,-,-
I005,抜髄,309002910,早期抜髄（直接歯髄保護処置後１月以内）（３根管以上）,438,2178,-,67,33,61,81,89,89,112,102,94,68,47,44,51,39,51,28,-,-,-,51,35,47,101,93,77,122,110,142,88,70,49,34,28,34,16,-,-
I005,抜髄,309011930,抜髄即充（１歯につき）（単根管）,300,158761,91,695,358,1024,1493,1852,2292,2797,3657,5023,4974,5758,6994,9992,11843,11456,8082,4010,1193,75,725,311,839,1197,1513,1633,2142,2956,4399,4650,5042,6293,8835,10583,10481,7732,4331,1440
I005,抜髄,309012030,抜髄即充（１歯につき）（単根管）（訪問診療加算）,368,825,-,-,-,-,-,-,-,-,-,-,-,12,-,18,57,63,75,76,49,-,-,-,-,-,-,-,-,-,-,-,-,18,16,30,34,114,134,102
I005,抜髄,309012130,抜髄即充（１歯につき）（２根管）,512,36888,-,324,83,397,742,1042,1182,1190,1379,1553,1349,1377,1436,1836,1947,1694,1098,485,124,-,207,92,375,647,843,1043,1211,1389,1610,1372,1349,1356,1565,1653,1484,896,424,112
I005,抜髄,309012230,抜髄即充（１歯につき）（２根管）（訪問診療加算）,637,83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309012330,抜髄即充（１歯につき）（３根管以上）,702,60882,2362,9109,1188,921,1297,1420,1422,1559,1729,1921,1630,1497,1496,1664,1708,1321,844,314,68,1872,7143,911,718,1053,1085,1125,1335,1664,1796,1542,1371,1250,1323,1265,1029,594,275,61
I005,抜髄,309012430,抜髄即充（１歯につき）（３根管以上）（訪問診療加算）,996,68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309012530,抜髄即充（１歯につき）（歯髄温存療法後３月以内）（単根管）,112,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309012730,抜髄即充（１歯につき）（歯髄温存療法後３月以内）（２根管）,324,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309012930,抜髄即充（１歯につき）（歯髄温存療法後３月以内）（３根管以上）,514,84,-,38,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309013130,抜髄即充（１歯につき）（直接歯髄保護処置後１月以内）（単根管）,150,71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309013230,抜髄即充（１歯につき）（直接歯髄保護処置後１月以内）（単根管）（訪問診療加算）,173,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309013330,抜髄即充（１歯につき）（直接歯髄保護処置後１月以内）（２根管）,362,20,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309013530,抜髄即充（１歯につき）（直接歯髄保護処置後１月以内）（３根管以上）,552,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309013630,抜髄即充（１歯につき）（直接歯髄保護処置後１月以内）（３根管以上）（訪問診療加算）,771,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309017030,抜髄即充（１歯につき）（単根管）（乳幼児加算）,404,2554,1031,315,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,932,276,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309017130,抜髄即充（１歯につき）（単根管）（歯科診療特別対応加算）,404,541,-,39,-,-,-,11,18,12,-,24,12,17,19,37,14,20,27,18,26,-,31,-,-,-,-,11,-,-,-,10,13,12,22,-,19,13,17,25
I005,抜髄,309017230,抜髄即充（１歯につき）（２根管）（乳幼児加算）,684,432,112,144,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71,105,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309017330,抜髄即充（１歯につき）（２根管）（歯科診療特別対応加算）,684,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309017430,抜髄即充（１歯につき）（歯髄温存療法後３月以内）（単根管）（乳幼児加算）,160,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I005,抜髄,309017930,抜髄即充（１歯につき）（直接歯髄保護処置後１月以内）（単根管）（歯科診療特別対応加算）,209,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
I006,感染根管処置,309003010,感染根管処置（１歯につき）（単根管）,150,2695476,10893,13777,8425,17934,27944,36868,44709,57325,77800,99110,99310,100550,106715,136735,150571,139322,101986,52975,15817,8359,9673,7703,16320,27643,33305,38513,50272,70700,98659,104002,109724,120497,156650,177663,161544,116901,65327,23255
I006,感染根管処置,309003110,感染根管処置（１歯につき）（２根管）,300,1123185,901,11244,1332,3847,10593,17989,23727,30138,41154,50256,47640,45445,45029,49877,50090,42738,27161,12099,3174,597,7852,1173,4527,12293,18297,23838,31843,43694,57064,57074,55847,56552,65317,66874,54471,32426,14839,4173
I006,感染根管処置,309003210,感染根管処置（１歯につき）（３根管以上）,438,3290023,10705,166949,28955,25878,50677,71758,84549,104218,131708,151844,136182,119205,106384,106730,98224,77965,46228,19125,4456,7942,130202,22695,26877,58396,74724,86649,110027,145443,183912,171750,151417,135469,135845,126720,96984,54367,22904,5960
I006,感染根管処置,309010850,感染根管処置（１歯につき）（抜歯を前提とした消炎目的での根管拡大）,150,525980,213,7692,4752,1552,5532,8660,9556,11319,14689,18675,18974,19557,20609,25013,28048,26882,20087,10251,3253,169,6750,3884,1638,5295,6781,7044,8484,11717,17079,18324,19494,21837,29468,34029,33647,25317,14055,5654
I006,感染根管処置,309013730,感根即充（１歯につき）（単根管）,222,222495,20,471,294,607,956,1542,2048,2946,4498,6258,6937,7620,8724,11410,13649,12782,10039,5446,1603,24,331,230,460,901,1501,1926,2961,4481,6630,7927,9046,11212,15402,19019,18389,13593,7891,2721
I006,感染根管処置,309013830,感根即充（１歯につき）（単根管）（訪問診療加算）,267,1272,-,-,-,-,-,-,-,-,-,-,-,-,-,26,45,61,100,109,83,-,-,-,-,-,-,-,-,-,-,-,-,-,13,30,84,180,255,242
I006,感染根管処置,309013930,感根即充（１歯につき）（２根管）,394,70755,-,406,65,136,293,606,825,1264,1782,2453,2491,2609,2825,3315,3729,3357,2239,1203,296,-,298,42,138,423,716,1041,1457,2149,3023,3294,3514,4030,4957,5521,4943,3187,1635,482
I006,感染根管処置,309014030,感根即充（１歯につき）（２根管）（訪問診療加算）,484,224,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,19,16,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12,14,29,45,35
I006,感染根管処置,309014130,感根即充（１歯につき）（３根管以上）,552,110695,318,7017,1009,457,867,1332,1721,2122,2888,3696,3836,3644,3753,4036,4223,3851,2617,1200,291,296,5328,653,459,1022,1613,1919,2592,3661,4983,5288,5239,5141,5937,6521,5717,3482,1537,429
I006,感染根管処置,309014230,感根即充（１歯につき）（３根管以上）（訪問診療加算）,771,235,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15,23,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,26,24,47,33
