G000,皮内、皮下及び筋肉内注射,307000110,皮内、皮下及び筋肉内注射（１回につき）,20,3178,-,15,15,36,32,25,50,25,50,45,48,69,63,138,192,160,66,31,35,-,-,18,99,114,70,84,64,99,73,90,112,200,203,321,228,156,105,41
G001,静脈内注射,307000210,静脈内注射（１回につき）,32,1473,-,14,11,11,50,60,50,62,70,106,96,27,28,42,27,41,27,15,-,-,-,13,15,40,63,32,61,54,54,43,45,45,59,45,69,42,16,25
G001,静脈内注射,307004550,静脈内注射及び点滴注射（通則加算のみ）,0,36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
G002,動脈注射,307000510,動脈注射（その他の場合）（１日につき）,45,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
G003,抗悪性腫瘍剤局所持続注入,307000610,抗悪性腫瘍剤局所持続注入（１日につき）,165,1063,-,-,-,-,-,-,-,-,-,58,64,19,79,109,247,45,31,-,-,-,-,-,21,10,-,-,-,-,-,-,66,-,50,81,59,44,42,-
G004,点滴注射,307000710,点滴注射（乳幼児）（１日分の注射量が１００ｍＬ以上の場合）（１日につき）,98,110,29,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25,26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
G004,点滴注射,307000810,点滴注射（１に掲げる者以外の者に対するもの（１日分の注射量が５００ｍＬ以上の場合））（１日につき）,97,7536,-,-,20,118,201,139,126,98,226,229,227,338,226,501,471,573,246,217,60,-,-,17,251,259,227,173,131,185,158,229,122,190,296,238,291,357,225,160
G004,点滴注射,307000910,点滴注射（その他の場合）（入院中の患者以外の患者に限る）（１日につき）,49,79674,-,258,293,721,1465,1827,1949,2513,3129,3546,3156,2544,2686,3106,3327,3217,1889,1070,347,-,177,270,1038,1867,2214,2180,2592,3215,3832,3695,3149,2907,3293,3315,3544,2668,1773,871
G005,中心静脈注射,307001210,中心静脈注射（１日につき）,140,53,-,-,-,-,-,-,-,-,-,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
G006,植込型カテーテルによる中心静脈注射,307001810,植込型カテーテルによる中心静脈注射（１日につき）,125,99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,85,-,-,-,-,-,-,-
G007,関節腔内注射,307001910,関節腔内注射,80,887,-,-,-,-,10,17,14,14,14,24,38,19,16,17,53,13,-,-,-,-,-,-,20,36,30,42,40,45,44,47,66,42,71,54,48,13,-,-
G008,滑液嚢穿刺後の注入,307002010,滑液嚢穿刺後の注入,80,200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11,-,10,-,-,-,10,14,11,21,26,27,-,-,-,-
G020,無菌製剤処理料,307002110,無菌製剤処理料１（悪性腫瘍に対して用いる薬剤が注射される一部の患者）（イ以外の場合）,45,5435,-,-,-,-,-,20,26,24,103,200,180,231,334,573,694,585,229,128,47,-,-,-,21,10,11,23,-,39,36,141,158,214,284,287,266,283,150,134
G020,無菌製剤処理料,307002210,無菌製剤処理料２（１以外）,40,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
G020,無菌製剤処理料,307004410,無菌製剤処理料１（悪性腫瘍に対して用いる薬剤が注射される一部の患者）（閉鎖式接続器具を使用した場合）,180,1037,-,-,-,-,-,-,-,-,35,14,46,74,56,141,144,88,111,34,-,-,-,-,-,-,-,-,25,-,-,-,-,-,13,61,84,37,58,-
